1	9.23025	41	37	1431489	15901785	1005073
2	9.29658	39	39	1580201	16067153	1151996
4	9.36453	35	39	1500423	16172425	1146173
8	9.35998	59	49	1754188	16181615	1520470
16	9.35664	55	51	1945554	16182168	1793877
32	9.33587	59	43	1951204	16168532	1865541
64	9.27991	65	53	2910159	16105635	2858919
128	6.27192	60	45	6409385	10454107	6392762
256	4.94583	77	57	6557262	8666438	6548848
512	4.62784	79	55	6526431	8251655	6519397
1000	4.27113	77	53	6356389	7846469	6351043
