1	5.87156	88	72	7258535	10222167	7258312
2	3.02317	73	100	8393609	10739962	8373991
4	5.82799	100	84	8733811	10631512	8733473
8	7.08773	98	91	11295208	13392165	11294948
16	9.34724	73	85	9577098	16163338	9528487
32	9.32095	78	90	9803663	16146441	9784017
64	9.24907	100	100	13086896	16057570	13085352
128	9.24308	98	98	13043298	16312689	13035801
256	9.09051	100	98	12702460	17073759	12699864
512	9.01497	102	94	12649498	17076545	12647341
1000	8.77028	100	96	12655498	17037767	12652325
