1	9.19305	33	35	497063	15903751	495521
2	9.32279	35	51	730929	16090920	583657
4	9.36514	39	51	1256518	16183966	1192400
8	9.31486	35	51	830187	16098063	816934
16	9.35812	45	55	1367464	16181012	1314634
32	9.34176	55	53	1638134	16173644	1518327
64	9.28978	65	71	2712236	16118930	2528981
128	9.16489	80	80	4703441	15925427	4066762
256	8.95988	88	92	6147328	15630704	4206638
512	9.09101	100	98	7719358	16815224	4319883
1000	8.92995	100	98	7500125	16940933	4234696
