1	7.57934	35	41	932476	14036216	520125
2	9.35645	37	53	1187433	16152001	638498
4	9.32463	35	53	1343070	16110078	821292
8	9.36892	41	69	1846553	16189368	1598536
16	9.35204	57	71	1954518	16173271	1546403
32	9.3348	59	72	2335293	16167274	2045756
64	1.76822	73	100	8580109	13159534	6656027
128	1.72761	73	102	8644650	12913898	6505506
256	1.72998	79	101	8723872	12994952	6537359
512	1.67552	80	99	8503411	12665351	6316474
1000	0.06814	86	98	8216322	12350065	6036022
