1	8.2033	35	31	980594	14743312	566889
2	9.27156	37	39	1305289	16062120	952489
4	9.37298	47	57	3037997	16196878	2833633
8	9.36912	47	53	2068247	16190683	1931636
16	9.36387	55	45	1792453	16190656	1699999
32	9.34131	61	47	1962564	16174535	1849979
64	6.07916	68	59	6947518	10505365	6946481
128	5.29339	65	45	6877291	9210797	6876380
256	4.93414	77	59	6648857	8625265	6640935
512	4.65556	78	55	6618749	8283695	6611828
1000	4.28005	76	53	6430796	7837016	6425210
