1	3.29791	94	65	5890290	5890047	5890026
2	4.62907	101	86	8344747	8344508	8338784
4	9.29926	69	94	16193896	16193660	16060595
8	7.51117	83	100	15916004	15915750	15231188
16	9.33606	81	92	16151594	16151343	15727690
32	9.30827	87	98	16132540	16132333	15596059
64	9.24598	86	94	16046659	16046456	15951153
128	9.01446	98	96	16842917	16842718	16805332
256	8.83553	100	98	17059705	17059500	17028162
512	8.69294	98	98	17047260	17047056	17018989
1000	8.45327	98	100	17001193	17000993	16973296
