1	9.03117	37	39	1141990	15705080	716728
2	9.37324	35	45	1766895	16185251	1415606
4	9.37507	43	67	3176118	16193751	2475834
8	9.37155	45	71	2918098	16194143	2125207
16	9.36115	55	67	2474688	16189494	2017677
32	9.34179	61	73	2575891	16176957	2273460
64	9.28457	67	83	4197648	16110937	3896668
128	9.10697	86	96	8056537	15831201	7779822
256	9.19728	100	98	9606683	17051609	9418683
512	9.11991	98	98	9454164	17054831	9370672
1000	8.96215	98	94	9519809	17064410	9439128
