40000	10000	0	0	5.63716666667	99.53	72.84	1.31160014946	125831
40000	10000	0	100000	9.27333333333	27.12	41.75	22.9440594893	224
40000	10000	0	200000	9.3665	28.51	38.54	23.0366906109	0
40000	10000	0	300000	9.37516666667	27.6	42.9	22.9586716252	56
40000	10000	0	400000	9.2835	27.32	42.23	22.9333611551	47
40000	10000	0	500000	9.30983333333	26.82	42.69	22.9808127861	38
40000	10000	0	600000	9.34583333333	26.75	43.39	23.4527633109	22
40000	10000	0	700000	9.34583333333	27.66	41.58	23.0682678209	12
40000	10000	0	800000	9.37866666667	27.64	43.15	23.1980035541	11
40000	10000	0	900000	9.36916666667	29.18	38.57	23.0321164607	0
40000	10000	0	1000000	9.36683333333	29.31	39.67	23.0637414463	0
80000	10000	0	0	3.87166666667	86.56	65.19	1.23982351337	100561
80000	10000	0	100000	4.21466666667	90.22	64.81	1.3157832829	94079
80000	10000	0	200000	4.43083333333	91.45	66.19	1.3224073616	97432
80000	10000	0	300000	9.23733333333	26.49	39.95	24.0866042377	219
80000	10000	0	400000	9.25916666667	27.08	42.51	23.4577129003	100
80000	10000	0	500000	9.27566666667	26.87	41.86	23.6525165692	54
80000	10000	0	600000	9.37683333333	26.49	42.02	23.9223697223	27
80000	10000	0	700000	9.37816666667	26.76	43.91	23.4415023448	20
80000	10000	0	800000	9.31666666667	26.72	41.32	24.4763209824	14
80000	10000	0	900000	9.36833333333	27.69	35.64	26.5943450013	8
80000	10000	0	1000000	9.37533333333	28.13	40.54	23.7341554488	7
120000	10000	0	0	2.56733333333	56.82	59.14	1.12670581888	86144
120000	10000	0	100000	2.86766666667	43.09	51.07	1.30133208009	64598
120000	10000	0	200000	3.16283333333	46.74	57.33	1.30585035388	71331
120000	10000	0	300000	3.34283333333	51.79	58.47	1.31222410496	74131
120000	10000	0	400000	5.38833333333	32.11	50.25	2.87355430208	45446
120000	10000	0	500000	8.6125	25.26	42.28	15.7694737019	6222
120000	10000	0	600000	8.11533333333	22.88	39.39	25.3418041565	202
120000	10000	0	700000	9.2755	24.73	52.17	28.4429041205	27
120000	10000	0	800000	9.20433333333	25.71	50.52	28.8330444958	8
120000	10000	0	900000	9.2555	24.4	50.31	28.867414748	15
120000	10000	0	1000000	9.2855	24.92	52.82	29.3383120777	3
