40000	10000	0	0	5.702	99.74	74.02	1.31125930783	127126
40000	10000	0	100000	9.27583333333	26.96	43.16	23.3703983216	139
40000	10000	0	200000	9.279	26.73	42.05	23.3476567957	83
40000	10000	0	300000	9.3445	27.27	44.13	23.2337807095	54
40000	10000	0	400000	9.36466666667	29.11	39.61	23.0131537855	0
40000	10000	0	500000	9.31416666667	26.4	47.63	23.7591394104	38
40000	10000	0	600000	9.36533333333	28.74	38.55	23.1742636033	0
40000	10000	0	700000	9.3645	28.19	38.12	23.2777193494	0
40000	10000	0	800000	9.3765	27.29	42.31	23.2346343487	13
40000	10000	0	900000	9.37783333333	26.96	42.48	23.5100846483	4
40000	10000	0	1000000	9.37783333333	26.66	43.61	22.9319649778	3
80000	10000	0	0	3.79683333333	86.37	65.16	1.24015285053	100780
80000	10000	0	100000	4.19916666667	89.83	64.94	1.31540457439	94055
80000	10000	0	200000	4.39733333333	91.35	66.58	1.32236699045	96053
80000	10000	0	300000	9.0835	26.82	42.0	23.1543301829	188
80000	10000	0	400000	9.2525	26.47	41.73	24.2670934387	61
80000	10000	0	500000	9.344	26.72	42.25	23.7540908165	37
80000	10000	0	600000	9.31283333333	25.92	41.81	24.3679306712	27
80000	10000	0	700000	9.36666666667	27.15	35.13	27.8043818978	0
80000	10000	0	800000	9.37733333333	28.2	42.54	24.1547321592	19
80000	10000	0	900000	9.378	26.43	46.11	24.1055639192	3
80000	10000	0	1000000	9.36083333333	28.44	35.04	27.7030891564	0
120000	10000	0	0	2.4585	52.94	56.99	1.13700706537	80937
120000	10000	0	100000	2.94766666667	46.99	53.29	1.30031110693	67604
120000	10000	0	200000	3.17133333333	47.03	57.94	1.30542370567	71580
120000	10000	0	300000	3.3325	51.01	58.5	1.31262085688	73857
120000	10000	0	400000	8.849	24.27	48.31	21.9967545724	1287
120000	10000	0	500000	8.777	24.31	44.28	15.9973794424	5790
120000	10000	0	600000	8.75716666667	24.3	46.51	27.4877154603	115
120000	10000	0	700000	9.23483333333	24.57	49.26	29.7829065025	20
120000	10000	0	800000	9.179	26.33	53.88	28.9625279231	16
120000	10000	0	900000	9.174	25.53	53.58	28.6584402029	17
120000	10000	0	1000000	9.00816666667	25.28	35.61	30.0865279717	7
