40000	10000	0	0	5.57866666667	99.57	72.28	1.31170638648	125246
40000	10000	0	100000	9.26483333333	28.04	41.46	22.6128809562	288
40000	10000	0	200000	9.3025	27.2	40.38	23.1754537123	71
40000	10000	0	300000	9.3435	26.76	41.36	23.188499191	40
40000	10000	0	400000	9.368	29.15	39.74	23.0151121952	0
40000	10000	0	500000	9.36616666667	28.99	39.06	23.2390249528	0
40000	10000	0	600000	9.377	26.44	44.77	23.6258208751	17
40000	10000	0	700000	9.36683333333	29.03	41.45	22.7949047302	0
40000	10000	0	800000	9.373	27.68	43.93	23.4765390298	10
40000	10000	0	900000	9.37716666667	27.15	43.22	23.3289779579	10
40000	10000	0	1000000	9.36966666667	29.17	38.48	22.7730274328	0
80000	10000	0	0	3.9355	90.29	66.34	1.24932044252	102067
80000	10000	0	100000	4.20333333333	89.88	64.81	1.31569780039	94030
80000	10000	0	200000	4.46266666667	91.89	66.24	1.32183942111	97438
80000	10000	0	300000	9.13966666667	25.91	39.08	23.2630275307	158
80000	10000	0	400000	9.34166666667	26.5	42.47	23.6716071953	100
80000	10000	0	500000	9.31283333333	26.68	41.23	23.2499318032	36
80000	10000	0	600000	9.3775	26.93	40.81	23.1245203287	30
80000	10000	0	700000	9.378	26.87	42.34	23.7497884766	17
80000	10000	0	800000	9.3775	27.28	41.99	23.2514420449	16
80000	10000	0	900000	9.36233333333	28.72	34.92	27.2792392683	0
80000	10000	0	1000000	9.36333333333	28.55	33.94	27.4530753401	0
120000	10000	0	0	3.07266666667	63.11	60.36	1.23081395261	83771
120000	10000	0	100000	2.91433333333	45.41	52.88	1.30062159566	66951
120000	10000	0	200000	3.4585	53.54	60.47	1.29095455218	77183
120000	10000	0	300000	3.32816666667	52.24	58.98	1.31247182242	73921
120000	10000	0	400000	4.6335	41.97	50.56	3.33847983953	45323
120000	10000	0	500000	8.63183333333	22.48	35.97	24.8757781373	116
120000	10000	0	600000	9.29283333333	25.42	57.13	28.5548693573	14
120000	10000	0	700000	9.26816666667	25.86	55.26	28.5265845768	47
120000	10000	0	800000	9.32366666667	25.79	57.79	28.8704053713	7
120000	10000	0	900000	9.33833333333	25.66	52.81	27.6230414536	6
120000	10000	0	1000000	9.3215	24.86	59.35	28.9162345316	3
