40000.0	10000.0	0.0	0.0	5.63186666667	99.64	73.058	1.31134732118	125962.8
40000.0	10000.0	0.0	100000.0	9.27236666667	27.114	42.04	23.0273007287	209.8
40000.0	10000.0	0.0	200000.0	9.3357	28.112	39.674	23.1601301735	30.8
40000.0	10000.0	0.0	300000.0	9.35553333333	27.514	42.002	23.1390595994	38.4
40000.0	10000.0	0.0	400000.0	9.34136666667	28.046	41.118	23.0032228237	24.8
40000.0	10000.0	0.0	500000.0	9.34086666667	27.502	41.898	23.1741841715	22.8
40000.0	10000.0	0.0	600000.0	9.34953333333	27.182	42.7	23.3208977027	24.4
40000.0	10000.0	0.0	700000.0	9.36013333333	27.65	41.436	23.0484570367	11.0
40000.0	10000.0	0.0	800000.0	9.37693333333	27.668	42.746	23.1954234349	12.0
40000.0	10000.0	0.0	900000.0	9.37636666667	27.464	41.93	23.1517007477	4.6
40000.0	10000.0	0.0	1000000.0	9.37193333333	28.588	40.334	23.0277949705	1.6
80000.0	10000.0	0.0	0.0	3.9758	89.506	65.912	1.25163905122	101938.4
80000.0	10000.0	0.0	100000.0	4.1981	89.814	64.548	1.31547627383	93970.0
80000.0	10000.0	0.0	200000.0	4.41246666667	91.496	66.168	1.3223189025	96656.6
80000.0	10000.0	0.0	300000.0	9.17903333333	26.5	38.912	24.124880369	161.4
80000.0	10000.0	0.0	400000.0	9.3166	27.534	39.34	25.0885987881	52.2
80000.0	10000.0	0.0	500000.0	9.32833333333	27.216	40.706	24.2392361332	36.4
80000.0	10000.0	0.0	600000.0	9.34953333333	27.218	40.194	24.3785276945	24.4
80000.0	10000.0	0.0	700000.0	9.3657	26.974	41.048	24.2667467062	15.6
80000.0	10000.0	0.0	800000.0	9.3657	27.112	42.71	23.8077360498	14.0
80000.0	10000.0	0.0	900000.0	9.37053333333	27.818	38.886	25.8182894447	3.6
80000.0	10000.0	0.0	1000000.0	9.37106666666	28.192	38.966	25.2712924042	3.0
120000.0	10000.0	0.0	0.0	2.76183333333	58.776	59.4	1.17147705676	84419.8
120000.0	10000.0	0.0	100000.0	2.91746666667	45.81	52.634	1.30079138985	66775.0
120000.0	10000.0	0.0	200000.0	3.2248	48.31	57.716	1.30254004952	72536.2
120000.0	10000.0	0.0	300000.0	3.3311	51.334	58.26	1.31234935015	74000.2
120000.0	10000.0	0.0	400000.0	6.54933333333	32.204	49.046	7.70789805751	30292.8
120000.0	10000.0	0.0	500000.0	8.45946666667	24.642	41.276	17.1390027861	5244.8
120000.0	10000.0	0.0	600000.0	8.84433333333	24.586	45.748	28.1181070334	89.2
120000.0	10000.0	0.0	700000.0	9.27956666667	25.212	48.604	29.2661490863	25.2
120000.0	10000.0	0.0	800000.0	9.27176666667	25.814	50.096	29.2638537682	7.2
120000.0	10000.0	0.0	900000.0	9.27986666667	25.506	54.004	28.2869534105	8.8
120000.0	10000.0	0.0	1000000.0	9.25956666667	25.17	48.164	29.7183804722	3.0
