0	10000	0	1000000	9.37883333333	26.14	44.73	23.68249421	3
0	10000	20000	1000000	9.37916666667	27.43	42.75	25.4018451551	2
0	10000	40000	1000000	9.3785	23.58	37.46	38.9997305365	1
0	10000	60000	1000000	9.37933333333	23.3	37.48	42.5664610561	1
0	10000	80000	1000000	9.37866666667	23.11	38.29	42.6312598688	1
0	10000	100000	1000000	9.3785	23.19	36.12	42.6375363756	1
40000	10000	0	1000000	9.37833333333	27.0	43.44	23.8901784907	4
40000	10000	20000	1000000	9.37833333333	26.42	42.13	25.5445159589	4
40000	10000	40000	1000000	9.37883333333	23.57	35.55	38.9754719431	2
40000	10000	60000	1000000	9.3715	21.75	29.68	42.621577977	0
40000	10000	80000	1000000	9.37933333333	23.51	33.37	42.6545213414	3
40000	10000	100000	1000000	9.37916666667	22.97	35.07	42.6388696833	1
80000	10000	0	1000000	9.36133333333	27.85	34.38	28.0487680849	0
80000	10000	20000	1000000	9.37866666667	26.16	40.9	26.0919076801	5
80000	10000	40000	1000000	9.36533333333	23.76	30.14	39.4215914685	0
80000	10000	60000	1000000	9.3685	24.17	29.51	42.6207472608	0
80000	10000	80000	1000000	9.37766666667	22.96	35.7	42.8204857807	1
80000	10000	100000	1000000	9.34116666667	22.46	35.18	42.7243985113	1
120000	10000	0	1000000	9.306	25.22	60.56	29.3425920138	3
120000	10000	20000	1000000	9.3065	25.94	58.33	30.6204426984	1
120000	10000	40000	1000000	9.29433333333	22.9	51.16	40.3679223161	2
120000	10000	60000	1000000	9.27016666667	22.69	46.84	42.5296065531	1
120000	10000	80000	1000000	9.294	23.19	52.85	42.6304310525	2
120000	10000	100000	1000000	9.29383333333	23.0	55.09	42.6341062643	1
