0	10000	0	1000000	9.37833333333	28.05	45.43	23.4870314955	3
0	10000	20000	1000000	9.37766666667	25.86	44.37	25.3100289748	2
0	10000	40000	1000000	9.37033333333	23.16	32.61	42.4241442449	0
0	10000	60000	1000000	9.364	18.12	31.38	44.9923762061	0
0	10000	80000	1000000	9.37816666667	24.12	37.71	42.630716158	4
0	10000	100000	1000000	9.37783333333	23.22	36.24	42.616726177	3
40000	10000	0	1000000	9.36983333333	28.77	39.52	22.9046715904	0
40000	10000	20000	1000000	9.36533333333	28.77	37.87	24.5687588617	0
40000	10000	40000	1000000	9.37766666667	23.27	35.62	38.9098219906	6
40000	10000	60000	1000000	9.37866666667	22.58	35.66	42.6273131456	1
40000	10000	80000	1000000	9.37816666667	23.58	34.06	42.645280454	1
40000	10000	100000	1000000	9.37866666667	23.57	34.92	42.6367955099	2
80000	10000	0	1000000	9.37866666667	26.56	43.74	23.9655086764	5
80000	10000	20000	1000000	9.3635	27.09	41.35	26.0214494295	8
80000	10000	40000	1000000	9.3605	23.86	35.3	39.0573285425	1
80000	10000	60000	1000000	9.37816666667	22.62	35.59	42.5484247998	0
80000	10000	80000	1000000	9.378	22.78	35.61	42.8084116428	6
80000	10000	100000	1000000	9.371	22.43	29.9	42.7259898258	0
120000	10000	0	1000000	9.16183333333	25.22	55.68	28.3775963084	3
120000	10000	20000	1000000	9.2375	25.46	54.68	30.8310898948	7
120000	10000	40000	1000000	9.26766666667	23.04	31.13	41.0276493802	4
120000	10000	60000	1000000	9.07666666667	22.69	48.37	42.4868209173	5
120000	10000	80000	1000000	9.27733333333	22.26	44.43	42.4752092426	0
120000	10000	100000	1000000	9.21033333333	22.94	43.07	42.622647689	2
