0	10000	0	1000000	9.37933333333	26.99	45.46	23.80102211	3
0	10000	20000	1000000	9.37833333333	26.44	43.19	25.1446681465	4
0	10000	40000	1000000	9.37266666667	23.98	32.37	42.4330245145	0
0	10000	60000	1000000	9.37266666667	23.31	31.0	44.9789956241	0
0	10000	80000	1000000	9.37916666667	23.1	40.29	42.639160795	2
0	10000	100000	1000000	9.371	17.44	30.94	44.990432744	0
40000	10000	0	1000000	9.378	27.64	43.26	23.4312941621	4
40000	10000	20000	1000000	9.37916666667	26.27	41.83	24.8707482193	4
40000	10000	40000	1000000	9.36983333333	22.79	31.1	40.0807913977	0
40000	10000	60000	1000000	9.379	23.27	34.31	42.6972671838	2
40000	10000	80000	1000000	9.37833333333	22.88	33.61	42.6349390323	1
40000	10000	100000	1000000	9.37866666667	22.97	33.67	42.6377360178	1
80000	10000	0	1000000	9.37866666667	27.4	43.22	23.8830956708	2
80000	10000	20000	1000000	9.37766666667	26.97	42.25	25.5570037696	3
80000	10000	40000	1000000	9.359	23.78	36.8	39.0435679415	4
80000	10000	60000	1000000	9.37866666667	23.26	35.76	42.5530561349	1
80000	10000	80000	1000000	9.379	23.15	34.59	42.769928461	1
80000	10000	100000	1000000	9.36483333333	22.46	29.04	42.7551682055	0
120000	10000	0	1000000	9.2965	25.59	53.23	28.5087578178	2
120000	10000	20000	1000000	9.30883333333	25.01	57.2	30.6617389734	1
120000	10000	40000	1000000	9.3705	23.2	31.04	41.5419218025	0
120000	10000	60000	1000000	9.12283333333	22.99	49.05	42.5552330819	2
120000	10000	80000	1000000	9.36916666667	22.6	30.37	42.6041621026	0
120000	10000	100000	1000000	9.37083333333	22.47	30.48	42.6457460654	0
